X,Y,Z,slop(x),slop(x/z),slop(1/z),slop(1/x),slop(z/x),slop(z),Label
0.5134476829453607,0.3102122393415236,0.395323140831849,-0.3294716684417469,-0.4500528412242127,-0.4510389203604643,0.054646334756277115,-0.012955310362835627,-0.19001291032024467,0
0.6307446017318498,0.19817354839023082,-0.28931649092846934,-0.49694321061504365,-0.19997507990584099,-0.20565249300180466,0.03957879775216153,0.00878528646764998,0.20435628577481227,13
0.35692727939507884,0.7292062479675815,0.9761624161375613,-0.3772908784997332,-0.3787365068429825,-0.37658218900357093,0.050181879347650275,-0.02447320217197154,-0.39895704129637166,5
-0.9934204786867032,0.3102122393415236,1.1943342654493185,-0.3294285471243979,-0.4500759448457272,-0.45106574547383854,0.054646334756277115,-0.012953567240987198,-0.1899786406605573,0
0.2548975641807724,0.4740099476524545,-0.3433514605599886,-0.3288469920606915,-0.14719680796874954,-0.14171839388851765,0.054646334756277115,0.005150480951061911,0.12298600264069393,9
1.1759293253234895,0.3027500497221856,0.04372028459762419,-0.37622799629913184,0.7688186531175206,0.7659164176086689,0.050181879347650275,-0.0016062282462016898,0.006763475604537394,-1
0.5713412337491037,0.5315376080511602,-0.135437910449699,-0.49320913762082497,-0.0777216931093351,-0.09089407156499169,0.03985782621520071,0.0028187754189117394,0.0915224233230346,11
-0.5897400234718027,0.3102122393415236,0.9802841424439172,-0.3294716684417469,-0.45005438616525656,-0.4510404979947659,0.054646334756277115,-0.012955193777650245,-0.1900108944579101,0
0.9323244490515465,0.3068780695116061,0.03702012194383176,-0.3781171761754203,2.3355785541949254,2.323157043631737,0.0499028508846111,-0.0023426937606244994,-0.006287217149340525,-1
1.1518463707265623,0.2814219474768561,0.029119568173053223,-0.515469060900968,-0.2301279161928525,-0.23459531850961385,0.03818365543696565,0.012863106383771764,0.2840957362802795,6
0.8735820982101768,0.5315376080511602,-0.045461439147082866,-0.4932079721798156,-0.07771733448092241,-0.09088985652507692,0.03985782621520071,0.002818671787635843,0.09152040746070005,11
1.0958773888236895,0.4740099476524545,0.00993873256719377,-0.3288469920606915,-0.14719680796874954,-0.14171839388851765,0.054646334756277115,0.005150480951061911,0.12298600264069393,9
0.4135043373606263,0.5315376080511602,-0.1824256318325003,-0.4932079721798156,-0.0777218329116002,-0.09089407156499169,0.03985782621520071,0.002818778703001468,0.0915224233230346,11
1.2039301048529825,0.1267270520348985,0.053164147186569644,-0.2325699102715499,-0.2941617067032686,-0.2905888262269577,0.0646913594256875,0.05856105678044259,0.9900749161877699,15
-0.996369846582493,0.2904718370151943,0.8759193475644832,-0.5207158763254289,-0.5011750701603318,-0.48531328200838403,0.037625598510887294,-0.010163468646899685,-0.15499738156910786,2
-1.3105636227065567,0.29989218986797234,-0.007681047668400045,-0.36381371866666673,3.1203061648414705,3.129974396571934,0.05129799319980699,-0.0024591557926424523,-0.008407904325287322,8
1.1488459364696326,0.3404314611332977,-0.9019701855725717,3.3939701728889498,-0.4259890324760925,-0.2066935389466021,-0.2946973009687727,-0.015169286021882986,0.20648100467542815,6
1.1680897409145683,0.4106077975534228,0.0206839021076421,0.30117410146387996,-0.30477493734152195,-0.2965306219342566,0.14895795526351902,0.11569429774383262,1.3255506941789432,3
-0.086406910233223,0.3068780695116061,0.009748027854311387,-0.3781171761754203,2.3355785541949254,2.323157043631737,0.0499028508846111,-0.0023426937606244994,-0.006287217149340525,-1
1.2145870254472453,0.2172259474183214,-0.8562813382983183,2.880981500090486,-0.30605659240433103,-0.3279379793376646,-0.3580367620786659,0.13069778427720957,-1.7710799455183062,6
1.1620706313200662,0.47882597074011374,-0.022120706117494796,0.6331674546156023,-0.3118813759460366,-0.30503420742855764,0.2530355719771321,0.3115232302055202,2.551102263918068,3
0.6830887581523061,0.4740099476524545,-0.16347110719920693,-0.3288481575017008,-0.14719669989255524,-0.14171839388851765,0.054646334756277115,0.005150475842477887,0.12298600264069393,9
-1.5682653628511214,-3.161928713535821,-1.7276192054974409,-0.5853022861861072,-0.20550313966304193,-0.21522097230403817,0.032603086176182135,0.009366560497430213,0.2255651733966148,10
-1.4918734441420798,0.23394971989853208,2.1044756948933427,-0.4148017628292976,-0.40813699898987355,-0.4040395648323985,0.046554509328140974,-0.017560446714488656,-0.2815330603088232,7
-0.9465795556680636,0.5315376080511602,-0.5873198187016399,-0.49320913762082497,-0.0777216931093351,-0.09089407156499169,0.03985782621520071,0.0028187754189117394,0.0915224233230346,11
-0.5955308724185028,-2.3459038784966384,-1.623759046368334,-0.40153787870095714,-0.2406880730137706,-0.24017664818468168,0.04794965164333686,0.015061409271935318,0.30663106131821605,16
-0.8533719974199175,0.2904718370151943,0.8210445567730189,-0.5207158763254289,-0.5011750701603318,-0.48531328200838403,0.037625598510887294,-0.010163468646899685,-0.15499738156910786,2
1.1259235442900255,0.3404314611332977,-0.17193443978101428,1.3659396547367078,-0.31568258648719505,-0.30707129600563204,2.4099255912699715,2.6979943548844423,3.2705494200826886,6
0.07396634904606447,-2.3459038784966384,-0.9942158958563561,-0.40153671325994755,-0.24068764671322637,-0.2401761838610491,0.04794965164333686,0.015061308012502,0.3066290454558815,16
0.4117571596705317,0.3102122393415236,0.4492442760441675,-0.3294285471243979,-0.4500743993116727,-0.45106416724728726,0.054646334756277115,-0.01295368382617258,-0.18998065652289184,0
0.2800159378900657,-3.161928713535821,-0.5421340795786486,-0.5853022861861072,-0.20550313966304193,-0.21522097230403817,0.032603086176182135,0.009366560497430213,0.2255651733966148,10
-0.053779284438614745,0.4739041009911902,0.17438524337639774,-0.36234176667175466,-0.9833052559458385,-0.9835087893945428,0.05157702166284617,-0.004879967619164952,-0.051023234077678295,17
-1.7338046604032602,0.23394971989853208,2.291251988758434,-0.4148029282703072,-0.40813705510350806,-0.4040395648323985,0.046554509328140974,-0.017560437774466614,-0.2815330603088232,7
0.5668182925232907,0.19817354839023082,-0.32836820315479004,-0.49694321061504365,-0.19997507990584099,-0.20565249300180466,0.03957879775216153,0.00878528646764998,0.20435628577481227,13
-0.5558432316112214,0.3102122393415236,0.9623106381582025,-0.3294285471243979,-0.4500759448457272,-0.45106574547383854,0.054646334756277115,-0.012953567240987198,-0.1899786406605573,0
-1.6396174263515861,0.4740099476524545,-1.1392249909945538,-0.3288469920606915,-0.14719680796874954,-0.14171839388851765,0.054646334756277115,0.005150480951061911,0.12298600264069393,9
1.1905991832279474,-0.10243096960851003,0.19397939825515376,1.674740731800742,-0.3172491185750702,-0.303340084099582,-1.9261767243588415,-1.2718007231865807,2.155769485627096,12
0.3548521049013652,0.19817354839023082,-0.45785543963232955,-0.49694204517403434,-0.1999751478796888,-0.20565249300180466,0.03957879775216153,0.008785293218278867,0.20435628577481227,13
1.2000552783006226,0.28041640419481856,0.8516156047688832,3.4088586817844373,-0.3509310042985238,-0.2805391938228385,-0.293581187116616,-0.04177418022580211,0.6911285795609807,15
-0.08087826377454566,0.4740099476524545,-0.4844087323544845,-0.3288469920606915,-0.14719680796874954,-0.14171839388851765,0.054646334756277115,0.005150480951061911,0.12298600264069393,9
-1.377144854937762,-2.3459038784966384,-2.358728088473117,-0.40153787870095714,-0.2406880730137706,-0.24017664818468168,0.04794965164333686,0.015061409271935318,0.30663106131821605,16
0.12037525994427932,0.2904718370151943,0.44737336323396343,-0.5207158763254289,-0.5011750701603318,-0.48531328200838403,0.037625598510887294,-0.010163468646899685,-0.15499738156910786,2
0.23413314914616704,-2.3459038784966384,-0.8436074900719184,-0.40153787870095714,-0.24068760031014153,-0.2401761838610491,0.04794965164333686,0.015061297065536237,0.3066290454558815,16
-1.1816557844574496,0.5315376080511602,-0.6573015269855623,-0.4932079721798156,-0.0777218329116002,-0.09089407156499169,0.03985782621520071,0.002818778703001468,0.0915224233230346,11
0.7841645316062502,0.26268708843256444,0.3083849320544284,-0.5739695378103946,-0.4221052065795397,-0.40971375597661336,0.03344017156529963,-0.015620896708732034,-0.2656964458085969,1
-0.6415314788903297,0.4740099476524545,-0.7199355214861902,-0.3288481575017008,-0.14719669989255524,-0.14171839388851765,0.054646334756277115,0.005150475842477887,0.12298600264069393,9
-0.3149971893089502,0.4740099476524545,-0.5827605767075706,-0.3288469920606915,-0.14719680796874954,-0.14171839388851765,0.054646334756277115,0.005150480951061911,0.12298600264069393,9
0.6306697725379213,0.23394971989853208,0.4658249871677194,-0.4148017628292976,-0.4081363026470962,-0.40403888553403094,0.046554509328140974,-0.017560558008640585,-0.28153507617115775,7
-1.286165782513494,0.3102122393415236,1.3495611878433902,-0.3294716684417469,-0.4500528412242127,-0.4510389203604643,0.054646334756277115,-0.012955310362835627,-0.19001291032024467,0
-0.19914679038362834,0.29989218986797234,0.015280350452671806,-0.36381371866666673,3.119307185740855,3.1289731430676895,0.05129799319980699,-0.0024590413968502223,-0.008405888462952774,8
1.125773139559778,0.4739041009911902,0.04887165039216498,-0.36234176667175466,-0.9833429464437743,-0.9835465956433781,0.05157702166284617,-0.0048798530409232925,-0.05102121821534374,17
0.8660069001776982,0.2904718370151943,0.1612405363123263,-0.5207147108844192,-0.5011749631219062,-0.48531328200838403,0.037625598510887294,-0.010163473025685989,-0.15499738156910786,2
1.130925657022989,0.14445636779714677,0.2497626578682417,1.3565450347596797,-0.3167138700589379,-0.32151210254155677,2.2369279441856817,-2.552009645447893,-3.343722692020282,15
-1.7854166529693363,0.23394971989853208,2.3310975998765167,-0.4148029282703072,-0.40813705510350806,-0.4040395648323985,0.046554509328140974,-0.017560437774466614,-0.2815330603088232,7
0.36008964631986606,0.7292062479675815,0.9725735201568646,-0.3772908784997332,-0.3787365068429825,-0.37658218900357093,0.050181879347650275,-0.02447320217197154,-0.39895704129637166,5
1.1815092941446546,0.22569368031969106,0.8644761406884024,3.5213785149220267,-0.44188567465986883,-0.19885494132990494,-0.284094219373284,-0.013611699552495108,0.19142452889867279,15
1.202735039361718,0.27268959792231096,-0.8818871801338253,3.477288716094222,-0.25212644520361166,-0.37449578387908894,-0.28772158939279324,0.018260258445165774,-0.41226173270440286,6
-1.3192441597271776,0.4740099476524545,-1.0046382516536865,-0.3288469920606915,-0.14719680796874954,-0.14171839388851765,0.054646334756277115,0.005150480951061911,0.12298600264069393,9
0.5292393820786812,0.29989218986797234,0.030328483670005985,-0.36381371866666673,3.1203061648414705,3.129974396571934,0.05129799319980699,-0.0024591557926424523,-0.008407904325287322,8
-0.5167258810676963,0.5315376080511602,-0.45935325994501064,-0.4932079721798156,-0.0777218329116002,-0.09089407156499169,0.03985782621520071,0.002818778703001468,0.0915224233230346,11
-1.833928675985262,0.2904718370151943,1.1973288310975612,-0.5207158763254289,-0.5011750701603318,-0.48531328200838403,0.037625598510887294,-0.010163468646899685,-0.15499738156910786,2
-0.38317557259430096,0.4739041009911902,0.20943558901527234,-0.36234176667175466,-0.9833429464437743,-0.9835465956433781,0.05157702166284617,-0.0048798530409232925,-0.05102121821534374,17
-1.594971703073902,-2.3459038784966384,-2.563555530146761,-0.40153671325994755,-0.24068764671322637,-0.2401761838610491,0.04794965164333686,0.015061308012502,0.3066290454558815,16
-0.632893373108467,0.7292062479675815,2.099488762879619,-0.3772897130587239,-0.37873646788959414,-0.37658218900357093,0.050181879347650275,-0.02447321549077989,-0.39895704129637166,5
-0.3211582122659212,0.4740099476524545,-0.5853487821453229,-0.3288481575017008,-0.14719669989255524,-0.14171839388851765,0.054646334756277115,0.005150475842477887,0.12298600264069393,9
0.4341621396493674,0.3004743465049408,-0.8803395902664272,-0.3818221131444033,-0.25899337244758647,-0.25756814843160264,0.04962382242157192,0.0207953398089132,0.40526720534775673,14
-0.6138068696762371,0.4740099476524545,-0.7082885970163043,-0.3288481575017008,-0.14719669989255524,-0.14171839388851765,0.054646334756277115,0.005150475842477887,0.12298600264069393,9
1.216680903793269,0.22839277018200493,0.3264017937506372,1.3588584351634017,-0.31568884143771053,-0.3075373345204374,2.278782213641558,2.732158269616667,3.4957232587142792,15
-0.8275072064889013,0.3004743465049408,-2.4464605167495104,-0.3818221131444033,-0.25899364654453,-0.25756842051103734,0.04962382242157192,0.020795453110008855,0.4052692212100913,14
0.4056319296404495,0.3004743465049408,-0.9157543720081242,-0.3818221131444033,-0.25899364654453,-0.25756842051103734,0.04962382242157192,0.020795453110008855,0.4052692212100913,14
-0.707046313876858,0.3004743465049408,-2.296931387993241,-0.3818232785854126,-0.25899333691883475,-0.25756814843160264,0.04962382242157192,0.02079532503050942,0.40526720534775673,14
-0.40889907441228857,0.19817354839023082,-0.9244205735175893,-0.49694321061504365,-0.19997507990584099,-0.20565249300180466,0.03957879775216153,0.00878528646764998,0.20435628577481227,13
0.8758267396883346,0.23394971989853208,0.2765583485012627,-0.4148017628292976,-0.40813699898987355,-0.4040395648323985,0.046554509328140974,-0.017560446714488656,-0.2815330603088232,7
1.186493571460649,0.17462266625828576,0.2535685672123815,2.5258366612864056,-0.3226693600308825,-0.30262871295620464,-0.43895501636002726,-0.211367105139537,2.023869597215143,12
-0.5200841126543565,0.5315376080511602,-0.46035300752556924,-0.49320913762082497,-0.0777171946786573,-0.09088985652507692,0.03985782621520071,0.0028186683210966843,0.09152040746070005,11
1.180504922088039,0.31264671255066784,0.2902845427500951,2.651581918999024,-0.3308987596031751,-0.2906584760392613,-0.40547160079532607,-0.09475832685612927,0.993032186232555,12
-0.4633973344804322,0.3102122393415236,0.9132915494856477,-0.3294285471243979,-0.4500743993116727,-0.45106416724728726,0.054646334756277115,-0.01295368382617258,-0.18998065652289184,0
1.1907938880067914,2.627883657777933,-0.17851910840180715,1.7970316223614056,-0.3148122855572546,-0.32277145705308946,-1.1979124358265894,0.9835712333674598,-2.846695706538257,3
1.190061690675312,0.2642218650209413,0.19913581832808186,1.866227351414386,-0.31800991961068215,-0.30519276594187594,-0.9970119424383815,-0.7432655862226473,2.5955983932285944,12
-0.09456168153217331,0.4739041009911902,0.17872481285309616,-0.36234176667175466,-0.9833052559458385,-0.9835087893945428,0.05157702166284617,-0.004879967619164952,-0.051023234077678295,17
-0.22949126422042226,-3.161928713535821,-0.8689313107171125,-0.5853022861861072,-0.20550313966304193,-0.21522097230403817,0.032603086176182135,0.009366560497430213,0.2255651733966148,10
0.07587043586987874,0.3102122393415236,0.6273467869822129,-0.3294716684417469,-0.45005438616525656,-0.4510404979947659,0.054646334756277115,-0.012955193777650245,-0.1900108944579101,0
0.1162745161410691,0.4740099476524545,-0.4015861206279127,-0.3288469920606915,-0.14719680796874954,-0.14171839388851765,0.054646334756277115,0.005150480951061911,0.12298600264069393,9
-0.5232935247498839,0.19817354839023082,-0.9943025918180967,-0.49694204517403434,-0.1999740815723807,-0.20565149572466382,0.03957879775216153,0.00878518648536267,0.2043542699124777,13
-1.562727998561935,0.4739041009911902,0.3349492008587529,-0.36234176667175466,-0.9833429464437743,-0.9835465956433781,0.05157702166284617,-0.0048798530409232925,-0.05102121821534374,17
-0.763451975001648,0.3068780695116061,-0.008376897331297706,-0.3781171761754203,2.3355785541949254,2.323157043631737,0.0499028508846111,-0.0023426937606244994,-0.006287217149340525,-1
0.887352969966656,0.4739041009911902,0.07424141216479001,-0.36234176667175466,-0.9833052559458385,-0.9835087893945428,0.05157702166284617,-0.004879967619164952,-0.051023234077678295,17
0.33272357880865383,-3.161928713535821,-0.5083274636080065,-0.5853022861861072,-0.20550313966304193,-0.21522097230403817,0.032603086176182135,0.009366560497430213,0.2255651733966148,10
-0.17242985958201854,0.2904718370151943,0.559736044461627,-0.5207158763254289,-0.5011777404132453,-0.48531574991218124,0.037625598510887294,-0.010163363191129494,-0.15499536570677336,2
-0.8448452837321563,0.4740099476524545,-0.8053463386505143,-0.3288469920606915,-0.14719680796874954,-0.14171839388851765,0.054646334756277115,0.005150480951061911,0.12298600264069393,9
1.1895402238070412,0.24014174958266282,0.21410210241033795,2.069063035577874,-0.3188307834575755,-0.3057604340143104,-0.6900806330952867,-0.5136947573303836,2.7683900490968987,12
1.159966802398582,0.3433951676487753,0.1749313883309429,1.890956844193514,-0.3136720651844634,-0.3261275948316273,-0.9439965344609379,0.5356930093692297,-2.0406894375903866,12
-1.2368613053565674,0.3102122393415236,1.3234176877148092,-0.3294716684417469,-0.45005438616525656,-0.4510404979947659,0.054646334756277115,-0.012955193777650245,-0.1900108944579101,0
0.24374315616755257,-2.3459038784966384,-0.8345709683743443,-0.40153671325994755,-0.24068811941685542,-0.24017664818468168,0.04794965164333686,0.01506142021890108,0.30663106131821605,16
0.2949442232472887,0.4740099476524545,-0.32652812521459806,-0.3288481575017008,-0.14719669989255524,-0.14171839388851765,0.054646334756277115,0.005150475842477887,0.12298600264069393,9
-0.59893635200774,0.3068780695116061,-0.003972716071931666,-0.3781171761754203,2.3355785541949254,2.323157043631737,0.0499028508846111,-0.0023426937606244994,-0.006287217149340525,-1
1.0984160301264938,0.19817354839023082,-0.003622424404894744,-0.49694321061504365,-0.19997507990584099,-0.20565249300180466,0.03957879775216153,0.00878528646764998,0.20435628577481227,13
0.6946709129096499,0.19817354839023082,-0.25026477870214864,-0.49694321061504365,-0.19997507990584099,-0.20565249300180466,0.03957879775216153,0.00878528646764998,0.20435628577481227,13
0.7493275196575426,0.5315376080511602,-0.08245176016128969,-0.4932079721798156,-0.0777218329116002,-0.09089407156499169,0.03985782621520071,0.002818778703001468,0.0915224233230346,11
-1.0943417572965604,0.5315376080511602,-0.6313083162020131,-0.4932079721798156,-0.0777218329116002,-0.09089407156499169,0.03985782621520071,0.002818778703001468,0.0915224233230346,11
-0.07899513164565994,0.23394971989853208,1.0137021258969199,-0.4148029282703072,-0.40813705510350806,-0.4040395648323985,0.046554509328140974,-0.017560437774466614,-0.2815330603088232,7
0.07951873076815447,0.2904718370151943,0.4630518856653805,-0.5207147108844192,-0.501177633448946,-0.48531574991218124,0.037625598510887294,-0.010163367387466371,-0.15499536570677336,2
1.131683391473521,0.22781061354503643,0.5736965648633038,1.6263411321200587,-0.31570113202857114,-0.3211374040542323,-2.5846838971313,2.801870160452499,-3.52714398997867,15
0.7693430992423101,0.4740099476524545,-0.12723621221142584,-0.3288481575017008,-0.14719669989255524,-0.14171839388851765,0.054646334756277115,0.005150475842477887,0.12298600264069393,9
-1.6081764258807336,0.3068780695116061,-0.030990719517003426,-0.3781160107344109,2.3355769041427408,2.323157043631737,0.0499028508846111,-0.0023426935781750697,-0.006287217149340525,-1
0.7177653261794548,0.26268708843256444,0.3528867594183249,-0.573970703251404,-0.42210526625123823,-0.40971375597661336,0.03344017156529963,-0.015620889410754858,-0.2656964458085969,1
1.1748623077678548,0.23839527967175145,0.03604862551634856,-0.5212682953638993,-0.4529048472375868,-0.4406657874392045,0.037625598510887294,-0.012744570507369173,-0.20435577083056924,15
1.1889428860162814,0.41494751066537783,-0.039492845571358126,0.8217532915567709,-0.3203723694175516,-0.3259382660531314,0.3590663879320194,-0.32570252467096644,-2.0737455481523406,3
-1.7005636652258034,0.26268708843256444,1.9736901689439346,-0.5739695378103946,-0.4221043536819458,-0.40971298801849104,0.03344017156529963,-0.015620999427760785,-0.2656984616709315,1
0.03752828300728,0.7292062479675815,1.3386415325430934,-0.3772908784997332,-0.3787365068429825,-0.37658218900357093,0.050181879347650275,-0.02447320217197154,-0.39895704129637166,5
-1.6642615221179518,0.4740099476524545,-1.1495778127455634,-0.3288481575017008,-0.14719669989255524,-0.14171839388851765,0.054646334756277115,0.005150475842477887,0.12298600264069393,9
-1.7783633629151427,0.29989218986797234,-0.01734558231484517,-0.36381371866666673,3.119307185740855,3.1289731430676895,0.05129799319980699,-0.0024590413968502223,-0.008405888462952774,8
-1.088536688459617,0.19817354839023082,-1.3396018953779512,-0.49694321061504365,-0.19997507990584099,-0.20565249300180466,0.03957879775216153,0.00878528646764998,0.20435628577481227,13
-1.7404436575687707,-3.161928713535821,-1.8380541321422907,-0.5853022861861072,-0.20550313966304193,-0.21522097230403817,0.032603086176182135,0.009366560497430213,0.2255651733966148,10
0.3422314590154831,0.3004743465049408,-0.9944539184217525,-0.3818221131444033,-0.25899364654453,-0.25756842051103734,0.04962382242157192,0.020795453110008855,0.4052692212100913,14
1.2083092501218011,0.20431265474372648,0.03548271607019928,-0.32775847015788245,-0.3473677727338624,-0.34621201767708965,0.05492536321931629,-0.046221469176468875,-0.7644752156593463,6
-0.6369014956240847,0.3068780695116061,-0.004989059790478381,-0.3781171761754203,2.3355785541949254,2.323157043631737,0.0499028508846111,-0.0023426937606244994,-0.006287217149340525,-1
0.4419413412173343,0.3068780695116061,0.023892256187968787,-0.3781171761754203,2.3355785541949254,2.323157043631737,0.0499028508846111,-0.0023426937606244994,-0.006287217149340525,-1
-0.9657274501927096,0.2904718370151943,0.8641604557409205,-0.5207158763254289,-0.5011750701603318,-0.48531328200838403,0.037625598510887294,-0.010163468646899685,-0.15499738156910786,2
-0.006471123514108813,0.3004743465049408,-1.4273014142670843,-0.3818221131444033,-0.25899364654453,-0.25756842051103734,0.04962382242157192,0.020795453110008855,0.4052692212100913,14
1.2174158108005515,0.19727385176945758,-0.836977974160062,2.7335019329929784,-0.30878243815550266,-0.3254601007909065,-0.3859396083825836,0.17988618766152736,-2.1622419046390937,6
-1.252019513401111,-3.161928713535821,-1.5247795473920835,-0.5853011207450977,-0.2055032017067831,-0.21522097230403817,0.032603086176182135,0.009366567248059102,0.2255651733966148,10
0.07474143251100468,0.26268708843256444,0.7838518194530995,-0.573970703251404,-0.4221044133536444,-0.40971298801849104,0.03344017156529963,-0.015620992312233037,-0.2656984616709315,1
-1.3886989184703002,0.7292062479675815,2.957236354428183,-0.3772897130587239,-0.37873646788959414,-0.37658218900357093,0.050181879347650275,-0.02447321549077989,-0.39895704129637166,5
-0.45295752469065925,0.26268708843256444,1.137524251812946,-0.5739695378103946,-0.4221043536819458,-0.40971298801849104,0.03344017156529963,-0.015620999427760785,-0.2656984616709315,1
-1.3232220740837684,0.2904718370151943,1.0013474327195815,-0.5207147108844192,-0.5011749631219062,-0.48531328200838403,0.037625598510887294,-0.010163473025685989,-0.15499738156910786,2
-1.0969592036911469,0.3004743465049408,-2.7809335748629946,-0.3818221131444033,-0.25899364654453,-0.25756842051103734,0.04962382242157192,0.020795453110008855,0.4052692212100913,14
1.1257549693718159,0.32667139516856464,-0.29830965521554936,1.5613223436448813,-0.31643361243872586,-0.3073868653184133,-4.97874811000744,-5.406463497226473,3.419721216977068,6
1.2178163347552113,0.22214781716724494,0.5735585528885339,1.449632304506007,-0.31601635784229404,-0.3073717144264367,7.158990032196767,8.096901583438212,3.4122504311652246,15
1.2114356665804085,0.263692631714602,0.12206542802821392,0.30071142138313567,-0.30927072571204645,-0.30355232172958097,0.1486789268004798,0.19279436638147623,2.198491656083218,15
1.0598938827163373,0.4739041009911902,0.05588170820439128,-0.36234176667175466,-0.9833052559458385,-0.9835087893945428,0.05157702166284617,-0.004879967619164952,-0.051023234077678295,17
1.2138340920066033,0.16991248983189677,0.7651756007383193,2.336594681056927,-0.3202282881283333,-0.3053950210757287,-0.5087121321198216,-0.33720242477697093,2.6546470327322385,15
-0.18037130889642497,0.26268708843256444,0.9548325315362141,-0.5739695378103946,-0.4221043536819458,-0.40971298801849104,0.03344017156529963,-0.015620999427760785,-0.2656984616709315,1
